Registro;Versão;Data;Hora;Evento;Info;Descrição;
007749;08.08;23/01/25;06:53:30;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007750;08.08;23/01/25;06:53:34;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007751;08.08;23/01/25;06:53:34;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007752;08.08;23/01/25;07:10:57;PWN Internal Log                ;_A0_03_03_03_03;????;
007753;08.08;23/01/25;07:11:20;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007754;08.08;23/01/25;07:11:24;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007755;08.08;23/01/25;07:11:24;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007756;08.08;23/01/25;07:28:47;PWN Internal Log                ;_A0_03_03_03_03;????;
007757;08.08;23/01/25;07:29:10;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007758;08.08;23/01/25;07:29:13;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007759;08.08;23/01/25;07:29:13;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007760;08.08;23/01/25;07:46:36;PWN Internal Log                ;_A0_03_03_03_03;????;
007761;08.08;23/01/25;07:46:59;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007762;08.08;23/01/25;07:47:03;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007763;08.08;23/01/25;07:47:03;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007764;08.08;23/01/25;08:04:49;PWN Internal Log                ;_A0_03_03_03_03;????;
007765;08.08;23/01/25;08:05:12;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007766;08.08;23/01/25;08:05:16;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007767;08.08;23/01/25;08:05:16;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007768;08.08;23/01/25;08:23:25;PWN Internal Log                ;_A0_03_03_03_03;????;
007769;08.08;23/01/25;08:23:48;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007770;08.08;23/01/25;08:23:51;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007771;08.08;23/01/25;08:23:51;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007772;08.08;23/01/25;08:41:17;PWN Internal Log                ;_A0_03_03_03_03;????;
007773;08.08;23/01/25;08:41:40;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007774;08.08;23/01/25;08:41:43;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007775;08.08;23/01/25;08:41:44;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007776;08.08;23/01/25;08:59:06;PWN Internal Log                ;_A0_03_03_03_03;????;
007777;08.08;23/01/25;08:59:29;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007778;08.08;23/01/25;08:59:33;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007779;08.08;23/01/25;08:59:33;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007780;08.08;23/01/25;09:16:56;PWN Internal Log                ;_A0_03_03_03_03;????;
007781;08.08;23/01/25;09:17:19;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007782;08.08;23/01/25;09:17:23;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007783;08.08;23/01/25;09:17:23;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007784;08.08;23/01/25;09:34:46;PWN Internal Log                ;_A0_03_03_03_03;????;
007785;08.08;23/01/25;09:35:09;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007786;08.08;23/01/25;09:35:12;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007787;08.08;23/01/25;09:35:12;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007788;08.08;23/01/25;09:53:13;PWN Internal Log                ;_A0_03_03_03_03;????;
007789;08.08;23/01/25;09:53:37;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007790;08.08;23/01/25;09:53:40;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007791;08.08;23/01/25;09:53:40;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007792;08.08;23/01/25;10:11:25;PWN Internal Log                ;_A0_03_03_03_03;????;
007793;08.08;23/01/25;10:11:48;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007794;08.08;23/01/25;10:11:52;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007795;08.08;23/01/25;10:11:52;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007796;08.08;23/01/25;10:29:36;PWN Internal Log                ;_A0_03_03_03_03;????;
007797;08.08;23/01/25;10:29:59;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007798;08.08;23/01/25;10:30:03;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007799;08.08;23/01/25;10:30:03;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007800;08.08;23/01/25;10:47:56;PWN Internal Log                ;_A0_03_03_03_03;????;
007801;08.08;23/01/25;10:48:19;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007802;08.08;23/01/25;10:48:22;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007803;08.08;23/01/25;10:48:23;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007804;08.08;23/01/25;11:06:03;PWN Internal Log                ;_A0_03_03_03_03;????;
007805;08.08;23/01/25;11:06:26;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007806;08.08;23/01/25;11:06:30;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007807;08.08;23/01/25;11:06:30;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007808;08.08;23/01/25;11:23:53;PWN Internal Log                ;_A0_03_03_03_03;????;
007809;08.08;23/01/25;11:24:16;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007810;08.08;23/01/25;11:24:19;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007811;08.08;23/01/25;11:24:20;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007812;08.08;23/01/25;11:41:42;PWN Internal Log                ;_A0_03_03_03_03;????;
007813;08.08;23/01/25;11:42:05;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007814;08.08;23/01/25;11:42:09;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007815;08.08;23/01/25;11:42:09;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007816;08.08;23/01/25;11:59:32;PWN Internal Log                ;_A0_03_03_03_03;????;
007817;08.08;23/01/25;11:59:55;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007818;08.08;23/01/25;11:59:59;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007819;08.08;23/01/25;11:59:59;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007820;08.08;23/01/25;12:17:22;PWN Internal Log                ;_A0_03_03_03_03;????;
007821;08.08;23/01/25;12:17:45;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007822;08.08;23/01/25;12:17:48;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007823;08.08;23/01/25;12:17:48;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007824;08.08;23/01/25;12:35:11;PWN Internal Log                ;_A0_03_03_03_03;????;
007825;08.08;23/01/25;12:35:34;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007826;08.08;23/01/25;12:35:38;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007827;08.08;23/01/25;12:35:38;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007828;08.08;23/01/25;12:53:01;PWN Internal Log                ;_A0_03_03_03_03;????;
007829;08.08;23/01/25;12:53:24;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007830;08.08;23/01/25;12:53:28;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007831;08.08;23/01/25;12:53:28;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007832;08.08;23/01/25;13:11:43;PWN Internal Log                ;_A0_03_03_03_03;????;
007833;08.08;23/01/25;13:12:06;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007834;08.08;23/01/25;13:12:09;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007835;08.08;23/01/25;13:12:09;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007836;08.08;23/01/25;13:29:54;PWN Internal Log                ;_A0_03_03_03_03;????;
007837;08.08;23/01/25;13:30:17;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007838;08.08;23/01/25;13:30:21;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007839;08.08;23/01/25;13:30:21;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007840;08.08;23/01/25;13:48:01;PWN Internal Log                ;_A0_03_03_03_03;????;
007841;08.08;23/01/25;13:48:24;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007842;08.08;23/01/25;13:48:28;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007843;08.08;23/01/25;13:48:28;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007844;08.08;23/01/25;14:06:04;PWN Internal Log                ;_A0_03_03_03_03;????;
007845;08.08;23/01/25;14:06:27;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007846;08.08;23/01/25;14:06:31;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007847;08.08;23/01/25;14:06:31;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007848;08.08;23/01/25;14:23:58;PWN Internal Log                ;_A0_03_03_03_03;????;
007849;08.08;23/01/25;14:24:21;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007850;08.08;23/01/25;14:24:25;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007851;08.08;23/01/25;14:24:25;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007852;08.08;23/01/25;14:41:47;PWN Internal Log                ;_A0_03_03_03_03;????;
007853;08.08;23/01/25;14:42:10;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007854;08.08;23/01/25;14:42:14;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007855;08.08;23/01/25;14:42:14;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007856;08.08;23/01/25;15:00:06;PWN Internal Log                ;_A0_03_03_03_03;????;
007857;08.08;23/01/25;15:00:29;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007858;08.08;23/01/25;15:00:32;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007859;08.08;23/01/25;15:00:32;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007860;08.08;23/01/25;15:18:06;PWN Internal Log                ;_A0_03_03_03_03;????;
007861;08.08;23/01/25;15:18:29;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007862;08.08;23/01/25;15:18:33;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007863;08.08;23/01/25;15:18:33;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007864;08.08;23/01/25;15:36:01;PWN Internal Log                ;_A0_03_03_03_03;????;
007865;08.08;23/01/25;15:36:24;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007866;08.08;23/01/25;15:36:27;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007867;08.08;23/01/25;15:36:28;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007868;08.08;23/01/25;15:53:50;PWN Internal Log                ;_A0_03_03_03_03;????;
007869;08.08;23/01/25;15:54:13;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007870;08.08;23/01/25;15:54:17;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007871;08.08;23/01/25;15:54:17;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007872;08.08;23/01/25;16:11:40;PWN Internal Log                ;_A0_03_03_03_03;????;
007873;08.08;23/01/25;16:12:03;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007874;08.08;23/01/25;16:12:07;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007875;08.08;23/01/25;16:12:07;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007876;08.08;23/01/25;16:29:30;PWN Internal Log                ;_A0_03_03_03_03;????;
007877;08.08;23/01/25;16:29:53;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007878;08.08;23/01/25;16:29:56;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007879;08.08;23/01/25;16:29:56;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007880;08.08;23/01/25;16:47:19;PWN Internal Log                ;_A0_03_03_03_03;????;
007881;08.08;23/01/25;16:47:42;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007882;08.08;23/01/25;16:47:46;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007883;08.08;23/01/25;16:47:46;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007884;08.08;23/01/25;17:05:09;PWN Internal Log                ;_A0_03_03_03_03;????;
007885;08.08;23/01/25;17:05:32;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007886;08.08;23/01/25;17:05:36;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007887;08.08;23/01/25;17:05:36;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007888;08.08;23/01/25;17:22:59;PWN Internal Log                ;_A0_03_03_03_03;????;
007889;08.08;23/01/25;17:23:22;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007890;08.08;23/01/25;17:23:25;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007891;08.08;23/01/25;17:23:25;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007892;08.08;23/01/25;17:40:48;PWN Internal Log                ;_A0_03_03_03_03;????;
007893;08.08;23/01/25;17:41:11;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007894;08.08;23/01/25;17:41:15;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007895;08.08;23/01/25;17:41:15;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007896;08.08;23/01/25;17:58:38;PWN Internal Log                ;_A0_03_03_03_03;????;
007897;08.08;23/01/25;17:59:01;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007898;08.08;23/01/25;17:59:05;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007899;08.08;23/01/25;17:59:05;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007900;08.08;23/01/25;18:16:27;PWN Internal Log                ;_A0_03_03_03_03;????;
007901;08.08;23/01/25;18:16:51;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007902;08.08;23/01/25;18:16:54;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
007903;08.08;23/01/25;18:16:54;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
007904;08.08;23/01/25;18:34:17;PWN Internal Log                ;_A0_03_03_03_03;????;
007905;08.08;23/01/25;18:34:40;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
007906;08.08;23/01/25;18:34:44;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
